"ID","Regen_Plot","COUNT.TOTAL","Species","X5yr","X6yr","X7yr","X8yr","X9yr","X10yr","X11yr","X12yr","._sprouts","DBH..cm.","talst_age","tallest_ht_cm","tallest_lastyr_cm"
1871,"PNT1000078",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,5,"2.7",11,340,NA
1872,"PNT1000078",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"2.9",11,370,NA
1873,"PNT1000078",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"1.5",11,220,NA
1874,"PNT1000078",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,8,"2.6",11,380,NA
1875,"PNT1000078",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,0,"1.7",11,280,NA
1876,"PNT1000079",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,4,"8.5",11,600,NA
1877,"PNT1000079",1,"ARME",NA,NA,NA,NA,NA,NA,1,NA,1,"2.5",11,280,NA
1878,"PNT1000084",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,NA,"5",11,3.5,NA
1879,"PNT1000085",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,13,"7.7",11,450,NA
1880,"PNT1000085",1,"ARME",NA,NA,NA,NA,NA,NA,1,NA,4,"5.9",11,450,NA
1881,"PNT1000085",1,"QUCH2",NA,NA,NA,NA,NA,NA,1,NA,6,"3",11,120,NA
1882,"PNT1000085",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"5.2",11,300,NA
1883,"PNT1000086",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,6,"3",11,250,NA
1884,"PNT1000086",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"1.9",11,200,NA
1885,"PNT1000086",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,9,"2.1",11,200,NA
1886,"PNT1000086",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,6,"2.6",11,250,NA
1887,"PNT1000086",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,8,"1.7",11,170,NA
1888,"PNT1000086",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"3.9",11,300,NA
1889,"PNT1000086",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,6,"2.4",11,250,NA
1890,"PNT1000086",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,5,"0.9",11,120,NA
1891,"PNT1000087",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,11,"5.2",11,400,NA
1892,"PNT1000087",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,8,"5",11,300,NA
1893,"PNT1000087",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"3.5",11,170,NA
1894,"PNT1000087",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,11,"3",11,300,NA
1895,"PNT1000088",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,9,"2.5",11,250,NA
1896,"PNT1000088",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,25,"7.3",11,550,NA
1897,"PNT1000088",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,13,"5.5",11,450,NA
1898,"PNT1000089",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,12,"4.8",11,520,NA
1899,"PNT1000089",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"4",11,450,NA
1900,"PNT1000089",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,7,"2.9",11,250,NA
1901,"PNT1000090",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"4.2",11,350,NA
1902,"PNT1000090",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,12,"2.5",11,200,NA
1903,"PNT1000090",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"1",11,1901,NA
1904,"PNT1000090",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,5,"0.7",11,170,NA
1905,"PNT1000090",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,5,"0.4",11,180,NA
1906,"PNT1000090",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"2.5",11,210,NA
1907,"PNT1000090",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,29,"6.1",11,550,NA
1908,"PNT1000091",1,"QUCH2",NA,NA,NA,NA,NA,NA,1,NA,NA,"1.4",11,180,NA
1909,"PNT1000091",1,"CONU4",NA,NA,NA,NA,NA,NA,1,NA,NA,"2",11,200,NA
1910,"PNT1000092",1,"QUKE",NA,NA,NA,NA,NA,NA,1,NA,NA,"4.3",11,300,NA
1911,"PNT1000095",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"0.4",11,120,NA
1912,"PNT1000095",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"0.9",11,200,NA
1913,"PNT1000095",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,5,"1.9",11,220,NA
1914,"PNT1000095",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,4,"0.4",11,210,NA
1915,"PNT1000095",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,4,"5",11,200,NA
1916,"PNT1000095",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"1",11,230,NA
1917,"PNT1000095",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"9",11,290,NA
1918,"PNT1000095",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,1,"1",11,280,NA
1919,"PNT1000095",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,10,"5.5",11,380,NA
1920,"PNT1000095",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"0.7",11,200,NA
1921,"PNT1000096",5,"LIDE3",4,NA,NA,NA,1,NA,NA,NA,4,"1.5",9,250,NA
1922,"PNT1000096",4,"ARME",1,NA,1,1,NA,1,NA,NA,NA,"4.4",10,350,NA
1923,"PNT1000098",2,"LIDE3",NA,NA,1,NA,NA,1,NA,NA,14,"3.9",10,350,NA
1924,"PNT1000104",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,5,"6",11,400,NA
1925,"PNT1000104",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,9,"4.5",11,400,NA
1926,"PNT1000104",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,4,"6.5",11,400,NA
1927,"PNT1000105",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,6,"3.3",11,300,NA
1928,"PNT1000105",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"5.4",11,500,NA
1929,"PNT1000105",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"4.5",11,350,NA
1930,"PNT1000105",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,5,"3.1",11,350,NA
1931,"PNT1000105",1,"CONU4",NA,NA,NA,NA,NA,NA,1,NA,4,"3.5",11,180,NA
1932,"PNT1000105",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"4.1",11,400,NA
1933,"PNT1000106",1,"QUKE",NA,NA,NA,NA,NA,NA,1,NA,7,"4.5",11,300,NA
1934,"PNT1000113",1,"CONU4",NA,NA,NA,NA,NA,NA,1,NA,2,"1.5",11,350,NA
1935,"PNT1000113",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"3.2",11,450,NA
1936,"PNT1000113",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"3",11,350,NA
1937,"PNT1000113",1,"CONU4",NA,NA,NA,NA,NA,NA,1,NA,2,"4.4",11,500,NA
1938,"PNT1000113",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,1,"3.5",11,400,NA
1939,"PNT1000113",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,11,"7.4",11,500,NA
1940,"PNT1000113",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"7.6",11,500,NA
1941,"PNT1000113",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"4",11,400,NA
1942,"PNT1000114",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,6,"5.8",11,300,NA
1943,"PNT1000114",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"2.8",11,200,NA
1944,"PNT1000114",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"2.9",11,300,NA
1945,"PNT1000118",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"2.1",11,260,NA
1946,"PNT1000118",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,1,"1.2",11,230,NA
1947,"PNT1000118",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"1",11,175,NA
1948,"PNT1000118",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"2.9",11,300,NA
1949,"PNT1000118",1,"CONU4",NA,NA,NA,NA,NA,NA,1,NA,13,"3.2",11,450,NA
1950,"PNT1000120",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,9,"8.5",11,500,NA
1951,"PNT1000122",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,5,"7.5",11,550,NA
1952,"PNT1000122",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,6,"7.7",11,600,NA
1953,"PNT1000125",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,5,"4.5",11,400,NA
1954,"PNT1000125",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,12,"3",11,250,NA
1955,"PNT1000125",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"0.5",11,160,NA
1956,"PNT1000125",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,5,"8.8",11,450,NA
1957,"PNT1000125",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"3.6",11,300,NA
1958,"PNT1000126",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"1",11,150,NA
1959,"PNT1000126",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,2,"1.9",11,300,NA
1960,"PNT1000127",1,"ARME",NA,NA,NA,NA,NA,NA,1,NA,2,"12",11,550,NA
1961,"PNT1000128",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,8,"2.4",11,330,NA
1962,"PNT1000128",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"1.6",11,180,NA
1963,"PNT1000128",1,"CONU4",NA,NA,NA,NA,NA,NA,1,NA,4,"2.2",11,300,NA
1964,"PNT1000128",1,"CONU4",NA,NA,NA,NA,NA,NA,1,NA,3,"3.5",11,300,NA
1965,"PNT1000130",1,"QUKE",NA,NA,NA,NA,NA,NA,1,NA,1,"4.5",11,450,NA
1966,"PNT1000131",1,"ARME",NA,NA,NA,NA,NA,NA,1,NA,2,"8.3",11,600,NA
1967,"PNT1000134",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,NA,"4.5",11,350,NA
1968,"PNT1000135",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,9,"3.5",11,450,NA
1969,"PNT1000135",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,4,"5.1",11,500,NA
1970,"PNT1000135",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,1,"3",11,350,NA
1971,"PNT1000135",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,12,"5.6",11,450,NA
1972,"PNT1000135",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,5,"4.1",11,400,NA
1973,"PNT1000135",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,1,"3",11,280,NA
1974,"PNT1000135",1,"CONU4",NA,NA,NA,NA,NA,NA,1,NA,4,"3.5",11,400,NA
1975,"PNT1000135",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,10,"1",11,200,NA
1976,"PNT1000139",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,8,"2",11,280,NA
1977,"PNT1000139",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,4,"4.2",11,320,NA
1978,"PNT1000139",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,8,"2.9",11,400,NA
1979,"PNT1000139",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,3,"3.6",11,300,NA
1980,"PNT1000139",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,10,"3.8",11,400,NA
1981,"PNT1000139",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,4,"3.5",11,380,NA
1982,"PNT1000139",1,"LIDE3",NA,NA,NA,NA,NA,NA,1,NA,5,"3.2",11,250,NA
1983,"SPA1000093",1,"QUKE",NA,NA,1,NA,NA,NA,NA,NA,4,"3.1",7,350,NA
1984,"SPA1000093",1,"QUKE",NA,NA,1,NA,NA,NA,NA,NA,4,"1.8",7,300,NA
1985,"SPA1000093",1,"QUKE",NA,NA,1,NA,NA,NA,NA,NA,4,"2.6",7,330,NA
1986,"SPA1000093",1,"QUKE",NA,NA,1,NA,NA,NA,NA,NA,3,"3.9",7,330,NA
1987,"SPA1000093",1,"QUKE",NA,NA,1,NA,NA,NA,NA,NA,6,"2.5",7,300,NA
1988,"CHB2012999",1,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,25,2
1989,"CHB2012998",1,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,23,4
1990,"CHB2012996",1,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,16,150,0.5
1991,"CHB2012996",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,11,70,1
1992,"CHB2012996",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,45,1
1993,"CHB2012996",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,11,26,3.5
1994,"CHB2012996",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,25,14
1995,"CHB2012181",1,"QUCH2",NA,1,NA,NA,NA,NA,NA,NA,20,NA,6,160,18
1996,"CHB2012181",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,20,NA,5,170,12
1997,"CHB2012181",1,"QUCH2",NA,1,NA,NA,NA,NA,NA,NA,20,NA,6,130,21
1998,"CHB2012181",1,"QUKE",NA,1,NA,NA,NA,NA,NA,NA,1,NA,6,175,7
1999,"CHB2012181",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,3,NA,5,130,43
2000,"CHB2012181",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,20,NA,5,95,23
2001,"CHB2012026",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,2,NA,5,48,0.5
2002,"CHB2012034",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,11,NA,5,100,6
2003,"CHB2012044",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,15,"3",5,302,18
2004,"CHB2012044",1,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,9,0.2
2005,"CHB2012044",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,50,9.5
2006,"CHB2012033",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,32,NA,4,130,24
2007,"CHB2012012",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,3,NA,5,15,1
2008,"CHB2012012",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,35,4
2009,"CHB2012012",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,20,3
2010,"CHB2012012",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,7,NA,3,30,4
2011,"CHB2012012",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,12,4
2012,"CHB2012012",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,3,NA,5,17,0.5
2013,"CHB2012012",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,3
2014,"CHB2012013",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,1,NA,5,80,19
2015,"CHB2012045",1,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,10,"1.5",4,160,30
2016,"CHB2012171",1,"QUGA4",NA,NA,1,NA,NA,NA,NA,NA,10,NA,7,70,19
2017,"CHB2012211",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,24,NA,4,125,35
2018,"CHB2012211",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,4,80,10
2019,"CHB2012211",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,19,NA,4,60,26
2020,"CHB2012211",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,24,NA,4,100,13
2021,"CHB2012211",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,3,65,8
2022,"CHB2012211",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,4,20,1
2023,"CHB2012167",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,14,"0.6",4,150,10
2024,"CHB2012168",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,40,4
2025,"CHB2012014",NA,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,19,NA,5,90,2
2026,"CHB2012014",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,9,NA,5,80,10
2027,"CHB2012014",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,16,NA,5,110,22
2028,"CHB2012014",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,24,"0.6",5,160,12
2029,"CHB2012014",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,15,"0.8",5,190,8
2030,"CHB2012014",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,2,NA,5,120,4.5
2031,"CHB2012051",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,6,NA,5,140,14
2032,"CHB2012051",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,4,140,15
2033,"CHB2012051",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,20,4.5
2034,"CHB2012051",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,2,NA,5,45,2
2035,"CHB2012050",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,1,3,NA,16,70,1.5
2036,"CHB2012038",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,15,4
2037,"CHB2012193",1,"QUGA4",NA,1,NA,NA,NA,NA,NA,NA,121,NA,6,170,20
2038,"CHB2012991",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,4,"2",15,250,4
2039,"CHB2012065",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,50,55
2040,"CHB2012065",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,5,"1.5",5,150,40
2041,"CHB2012065",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,55,11
2042,"CHB2012078",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,6,NA,5,85,7
2043,"CHB2012078",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,3,NA,5,116,9.5
2044,"CHB2012078",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,12,"1",5,190,8
2045,"CHB2012003",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,135,37
2046,"CHB2012003",1,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,90,5
2047,"CHB2012266",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,5,100,14
2048,"CHB2012266",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,2,NA,4,50,9
2049,"CHB2012283",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,15,3.5
2050,"CHB2012262",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,20,"0.75",5,165,18
2051,"CHB2012262",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,5,"4",5,300,8
2052,"CHB2012261",1,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,14,1.7
2053,"CHB2012191",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,4,87,10
2054,"CHB2012212",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,14,195,4
2055,"CHB2012280",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,12,1
2056,"CHB2012280",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,65,12
2057,"CHB2012188",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,19,"0.7",5,165,0.7
2058,"CHB2012187",1,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,4,"2.2",4,3,22
2059,"CHB2012185",1,"QUCH2",1,NA,NA,NA,NA,NA,NA,NA,5,"0.75",5,165,11.5
2060,"CHB2012138",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,25,NA,5,100,7.5
2061,"CHB2012153",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,1,3,NA,12,35,2.5
2062,"CHB2012153",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,42,5
2063,"CHB2012175",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2,40,8.5
2064,"CHB2012175",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,3,33,10
2065,"CHB2012175",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,35,9
2066,"CHB2012013",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,4,"0.25",5,127,30
2067,"CHB2012208",1,"QUKE",1,NA,NA,NA,NA,NA,NA,NA,10,"2",5,250,63
2068,"CHB2012208",1,"ACMA",1,NA,NA,NA,NA,NA,NA,NA,6,"3",5,300,30
2069,"CHB2012208",1,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,15,"1.2",4,170,61
2070,"CHB2012148",1,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,1,50,50
2071,"CHB2012130",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,3,95,21
2072,"CHB2012008",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,5,NA,5,60,5
2073,"CHB2012008",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,11,NA,5,150,5
2074,"CHB2012008",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,60,12
2075,"CHB2012008",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,4,125,10
2076,"CHB2012008",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,40,5
2077,"CHB2012008",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,60,25
2078,"CHB2012008",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,4,55,9.5
2079,"CHB2012015",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,4,85,14
2080,"CHB2012015",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,1,30,15
2081,"CHB2012007",1,"FRLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.9",5,28.5,23
2082,"CHB2012006",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,16,"1.25",5,190,14
2083,"CHB2012248",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,4,125,7
2084,"CHB2012248",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,70,0.6
2085,"CHB2012248",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,4,90,7
2086,"CHB2012248",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,4,55,0.4
2087,"CHB2012248",1,"QUGA4",1,NA,NA,NA,NA,NA,NA,NA,16,NA,5,110,15
2088,"CHB2012169",4,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,110,25
2089,"CHB2012170",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,60,6
2090,"CHB2012006",1,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,5,110,9
2091,"CHB2012006",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,30,"0.8",5,175,23
2092,"CHB2012006",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,7,NA,3,130,30
2093,"CHB2012006",1,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,10,"1.2",5,270,23
2094,"CHB2012006",1,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,85,2
2095,"ELK2012441",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,16
2096,"ELK2012441",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5",NA,250,14
2097,"ELK2012441",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,4
2098,"ELK2012441",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5",NA,225,7
2099,"ELK2012441",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.4",NA,400,28
2100,"ELK2012441",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.9",NA,200,11
2101,"ELK2012441",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.9",NA,400,5
2102,"ELK2012441",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.2",NA,300,7
2103,"ELK2012001",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,5
2104,"ELK2012001",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,5.5
2105,"ELK2012001",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,10
2106,"ELK2012001",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,8
2107,"ELK2012001",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4",NA,140,20
2108,"ELK2012001",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,2.7
2109,"ELK2012001",NA,"CHCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,17
2110,"ELK2012001",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,11
2111,"ELK2012001",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,10
2112,"ELK2012001",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5",NA,175,17
2113,"ELK2012001",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,19
2114,"ELK2012001",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,8
2115,"ELK2012001",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.2",NA,400,20
2116,"ELK2012001",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6",NA,325,13
2117,"ELK2012001",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.8",NA,300,2.5
