"ID","Regen_Plot","DBH..cm.","type","Species","X3.yr","X4yr","X5yr","X6yr","X7yr","X8yr","X9yr","X10yr","X11.yr","seed_veg_plant","tallest_ht_cm","tallest_age","tallest_lastyr_cm","number_sprouts","age","possibly_survived_fire"
1767,"CUB1300340","4","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",160,12,10,NA,NA,NA
1768,"CUB1300374","1.8","c","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",250,15,22,NA,NA,NA
1769,"BTU1300032","4","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",250,9,12,NA,NA,NA
1770,"BTU1300032","3.5","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,13,NA,NA,NA,NA
1771,"BTU1300032","2","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,9,NA,NA,NA,NA
1772,"BTU1300032",".5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",190,12,10,NA,NA,NA
1773,"BTU1300073",".2","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",155,5,16,NA,NA,NA
1774,"BTU1300097",".2","h","CONU4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",200,5,60,NA,NA,NA
1775,"BTU1300097",".1","h","CONU4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1776,"BTU1300097",".3","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",180,5,30,NA,NA,NA
1777,"BTU1300098",".2","h","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",160,7,36,NA,NA,NA
1778,"BTU1300125","1.2","h","CONU4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",210,8,32,NA,NA,NA
1779,"BTU1300125",".8","h","CONU4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,8,NA,NA,NA,NA
1780,"BTU1300161","6.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1781,"BTU1300161","2","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,22,NA,NA,NA,NA
1782,"BTU1300161","2.5","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,19,NA,NA,NA,NA
1783,"BTU1300161","4","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1784,"BTU1300161","1.8","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,23,NA,NA,NA,NA
1785,"BTU1300161","7","c","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",330,31,22,NA,NA,NA
1786,"CHB2012999","4","H","QUKE",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",250,20,4.5,1,NA,NA
1787,"CHB2012998","4","C","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",275,15,5.5,17,NA,NA
1788,"CHB2012997","1.3","H","QUKE",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",190,20,1,1,NA,NA
1789,"CHB2012997","5.8","C","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",500,20,3.5,2,NA,NA
1790,"CHB2012996","4.5","C","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",290,20,5,2,NA,NA
1791,"CHB2012044","4.5","H","QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",200,20,6,1,NA,NA
1792,"CHB2012012","9","C","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,20,2,1,NA,NA
1793,"CHB2012153","6.7","H","QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",504,20,2.5,3,NA,NA
1794,"CHB2012175","7","H","QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",502,40,2,4,NA,NA
1795,"CHB2012171","3.5","C","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",550,25,20,5,NA,NA
1796,"CHB2012211","4.7","H","QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",188,20,3.5,NA,NA,NA
1797,"CHB2012994","1","H","QUKE",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",210,13,4,3,NA,NA
1798,"CHB2012050","3.3","H","QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,20,NA,1,NA,NA
1799,"CHB2012038","5.0","C","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",325,20,2,1,NA,NA
1800,"CHB2012078","2","H","QUKE",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",210,15,2.5,1,NA,NA
1801,"CHB2012266","6.9","H","QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",400,20,10,1,NA,NA
1802,"CHB2012283","2.6","C","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",300,20,10,1,NA,NA
1803,"CHB2012008","6","H","QUGA4",NA,1,NA,NA,NA,1,2,NA,6,"S",500,20,2.5,10,NA,NA
1804,"CHB2012993","6.5","H","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",700,20,NA,6,NA,NA
1805,"ELK2012441","7.4","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",550,20,14.5,5,NA,NA
1806,"ELK2012441","3.7","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,10,9,2,NA,NA
1807,"ELK2012441","4.4","","SASIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",650,15,16,5,NA,NA
1808,"ELK2012001","6.8","","ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,10,21,2,NA,NA
1809,"ELK2012001","6.5","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,20,9,3,NA,NA
1810,"ELK2012002","4.8","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",450,15,7,19,NA,NA
1811,"ELK2012002","5.4","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,15,3,15,NA,NA
1812,"ELK2012002","6.5","","ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",650,15,3,7,NA,NA
1813,"ELK2012002","3.8","","SASIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",650,15,2.8,10,NA,NA
1814,"ELK2012003","4.7","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,20,8,9,NA,NA
1815,"ELK2012003","3.5","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,20,3.4,4,NA,NA
1816,"ELK2012004","2.5","","CHCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",560,20,5,1,NA,NA
1817,"ELK2012005","5.4","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",700,20,15,1,NA,NA
1818,"ELK2012006","1.4","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",170,20,10,1,NA,NA
1819,"ELK2012006","2.0","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",350,15,10,3,NA,NA
1820,"ELK2012630","6","","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",800,20,10,1,NA,NA
1821,"ELK2012010","2.8","","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,15,2.5,1,NA,NA
1822,"ELK2012010","7.3","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",700,20,4,4,NA,NA
1823,"ELK2012010","7.4","","ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",550,15,10,1,NA,NA
1824,"ELK2012007","6.8","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",750,30,14.5,12,NA,NA
1825,"ELK2012007","5.3","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",600,30,3.1,6,NA,NA
1826,"ELK2012008","3.9","","RHOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,20,1,9,NA,NA
1827,"ELK2012008","1","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,19,1,3,NA,NA
1828,"ELK2012008","2.5","","ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",350,12,6,8,NA,NA
1829,"ELK2012008","5.2","","SASIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",800,20,6,9,NA,NA
1830,"ELK2012009","0.4","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",145,8,1.4,1,NA,NA
1831,"ELK2012009","4.8","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",450,20,10,16,NA,NA
1832,"ELK2012009","1.4","","ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",170,7,14,2,NA,NA
1833,"ELK2012009","1.3","","CHCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",190,15,6,1,NA,NA
1834,"ELK2012566","0.9","","ARME",NA,NA,1,NA,NA,NA,NA,NA,NA,"",170,5,16,1,NA,NA
1835,"ELK2012629","7.5","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",550,20,5,4,NA,NA
1836,"ELK2012629","3.9","","SASIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
1837,"ELK2012801","0.7","","LIDE3",NA,NA,NA,1,NA,NA,NA,NA,NA,"",200,6,23,1,NA,NA
1838,"ELK2012510","1.9","","PIAT",1,NA,1,NA,NA,NA,NA,NA,NA,"",195,5,35,2,NA,NA
1839,"ELK2012512","2.6","","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",210,20,2,1,NA,NA
1840,"ELK2012536","5.3","","CHCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,20,3.3,4,NA,NA
1841,"ELK2012717","5.1","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,6,NA,NA
1842,"ELK2012771","6.3","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",650,20,2,2,NA,NA
1843,"ELK2012690","6","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",220,70,6.5,9,NA,NA
1844,"ELK2012690","7.1","","ACMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,20,21,3,NA,NA
1845,"ELK2012690","2.1","","ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,9,45,3,NA,NA
1846,"ELK2012690","1.8","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",190,20,6,1,NA,NA
1847,"ELK2012659","4.3","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",375,20,4,2,NA,NA
1848,"ELK2012659","4.1","","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,15,21,1,NA,NA
1849,"ELK2012659","7.1","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",425,15,4.5,2,NA,NA
1850,"ELK2012572","7.0","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA
1851,"ELK2012572","3.1","","LIDE3",NA,NA,NA,1,NA,NA,NA,NA,NA,"",450,6,7.5,1,NA,NA
1852,"ELK2012571","6.8","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",510,20,10,7,NA,NA
1853,"ELK2012570","3.1","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",350,20,5,4,NA,NA
1854,"ELK2012599","4.2","","SASIA",NA,NA,21,1,NA,NA,NA,NA,NA,"",550,20,30,33,NA,NA
1855,"ELK2012599","2.3","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",183,10,6.5,1,NA,NA
1856,"ELK2012599","5.9","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,20,2,2,NA,NA
1857,"ELK2012599","2","","ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,10,10,5,NA,NA
1858,"ELK2012892","3.5","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",350,11,17,6,NA,NA
1859,"ELK2012864","0.4","","PSME",NA,NA,1,NA,NA,NA,NA,NA,NA,"",142,5,17,1,NA,NA
1860,"ELK2012543","7.5","","LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",505,20,NA,7,NA,NA
1861,"ELK2012543","5.9","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",405,20,10,1,NA,NA
1862,"ELK2012589","0.8","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",160,9,21,2,NA,NA
1863,"ELK2012600","3","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,20,9,1,NA,NA
1864,"ELK2012600","6.5","","ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,20,4,6,NA,NA
1865,"ELK2012600","5.9","","SASIA",NA,NA,1,4,NA,NA,NA,NA,NA,"",550,20,4,14,NA,NA
1866,"RCH1100001","2.5","","PIJE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",160,30,1,NA,NA,NA
1867,"RCH1100799","","","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",220,82,7,NA,NA,NA
1868,"RCH1100799","","","PILA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",141,60,1,NA,NA,NA
1869,"RCH1100799","","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",144,70,1,NA,NA,NA
1870,"RCH1100799","","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",250,109,2,NA,NA,NA
1871,"RCH1100886","2","","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",130,100,3,NA,NA,NA
1872,"RCH1100897","","","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",140,50,2,NA,NA,NA
1873,"RCH1100084","8.5","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",5,60,80,NA,NA,NA
1874,"RCH1100075","","","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",44,30,7,NA,NA,NA
1875,"RCH1100095","6","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",300,40,4,NA,NA,NA
1876,"RCH1100825","5","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"230",70,2,NA,NA,NA,NA
1878,"RCH1100452","","","PIJE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",230,80,4,NA,NA,NA
1879,"RCH1100452","","","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",170,100,4,NA,NA,NA
1880,"RCH1100401","7.5","","PIJE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",240,100,5,NA,NA,NA
1881,"RCH1100852","","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",140,70,2,NA,NA,NA
1882,"RCH1100848","4.3","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",200,84,6,NA,NA,NA
1883,"RCH1100901","5.4","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",235,45,6,NA,NA,NA
1884,"RCH1100901","7","","CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",230,100,2,NA,NA,NA
1885,"RCH1100041","3.5","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",160,21,6,NA,NA,NA
1886,"RUS1100029","3","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",180,27,2.5,NA,NA,NA
1887,"RUS1100029","7","","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",375,30,2,NA,NA,NA
1888,"RUS1100030","2.4","","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",200,35,6.5,NA,NA,NA
1889,"RUS1100031","1.2","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",130,20,5,NA,NA,NA
1890,"RUS1100031","7.1","","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",470,35,3.5,NA,NA,NA
1891,"RUS1100032","4.5","","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",280,45,2.5,NA,NA,NA
1892,"RUS1100033","4.5","","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",270,33,4,NA,NA,NA
1893,"RUS1100033","7.1","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",400,31,12,NA,NA,NA
1894,"RUS1100034","3.8","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",155,10,5,NA,NA,NA
1895,"RUS1100051","0.9","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",165,26,8,NA,NA,NA
1896,"RUS1100098","5.2","","PIAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",350,17,25,NA,NA,NA
1897,"RUS1100099","3","","ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",210,10,35,NA,NA,NA
1898,"RUS1100100","5.7","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",250,8,5,NA,NA,NA
1899,"RUS1100165","1.2","","QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",220,21,17,NA,NA,NA
1900,"RCH1100026","2","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",185,50,1,NA,NA,NA
1901,"RCH1100026","1.5","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,NA,NA,NA,NA,NA
1902,"RCH1100096","5","","QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",3,30,1,NA,NA,NA
1903,"RCH1100096","5.5","","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",2.5,30,3,NA,NA,NA
1904,"RCH1100888","","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",1,30,150,NA,NA,NA
1905,"RCH1100893","1","","PSME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,50,NA,NA,NA,NA
1906,"RCH1100893",".5","","PIJE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,50,NA,NA,NA,NA
1907,"RCH1100893",".5","","PIJE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,50,NA,NA,NA,NA
1908,"RCH1100893",".5","","PIJE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,50,NA,NA,NA,NA
1909,"RCH1100893","1","","PIJE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,50,NA,NA,NA,NA
1910,"RCH1100893",".5","","PIJE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,50,NA,NA,NA,NA
1911,"RCH1100893","7.2","","PIJE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,50,NA,NA,NA,NA
1912,"RCH1100895","2","","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",180,50,NA,NA,NA,NA
1913,"RCH1100895","1","","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",145,50,NA,NA,NA,NA
1914,"RCH1100895","3.5","","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",270,50,NA,NA,NA,NA
1915,"RCH1100895","5.5","","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",300,50,NA,NA,NA,NA
1916,"RCH1100895","5.7","","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",350,50,NA,NA,NA,NA
1917,"RCH1100895","1","","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",180,50,NA,NA,NA,NA
1918,"RCH1100895","1","","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",190,50,NA,NA,NA,NA
1919,"RCH1100895","7.1","","ABMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",270,50,NA,NA,NA,NA
1920,"RCH1100895","1","","ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",NA,50,NA,NA,NA,NA
1921,"CHB2012153","6.5","h","QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,"s",NA,40,NA,NA,NA,NA
1922,"CHB2012153","7.5","h","QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,"s",NA,40,NA,NA,NA,NA
1923,"CHB2012171","4.2","c","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,31,NA,NA,NA,NA
1924,"CHB2012171","4.0","C","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1925,"CHB2012171","6.1","C","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1926,"CHB2012171","6.8","C","PIPO",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,25,NA,NA,NA,NA
1928,"CHB2012175","6","H","QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,40,NA,NA,NA,NA
1929,"CHB2012175","6.7","H","QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,40,NA,NA,NA,NA
1930,"CHB2012175","7.1","H","QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",NA,40,NA,NA,NA,NA
1932,"CHB2012996","4.7","C","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"S",320,20,14,NA,NA,NA
1933,"CHB2012994","1.2","H","QUKE",NA,NA,NA,NA,NA,NA,NA,NA,1,"",NA,11,NA,NA,NA,NA
1934,"CHB2012994","1","h","QUKE",NA,NA,NA,NA,NA,NA,NA,NA,1,"",NA,17,NA,NA,NA,NA
1935,"CHB2012993","5.4","C","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"",NA,20,NA,NA,NA,NA
1936,"CHB2012993","4.5","C","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"",NA,20,NA,NA,NA,NA
1937,"CHB2012993","4.3","C","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"",NA,20,NA,NA,NA,NA
1938,"CHB2012993","3.0","C","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"",NA,20,NA,NA,NA,NA
1939,"CHB2012993","5.9","C","PSME",NA,NA,NA,NA,NA,NA,NA,NA,1,"",NA,20,NA,NA,NA,NA
1945,"BAG1085","0.9",NA,"ACMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",152,NA,NA,NA,4,"N"
1946,"PEA0169","2",NA,"ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",210,NA,NA,NA,30,""
1947,"PIT0196","3",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",170,NA,NA,NA,7,"N"
1948,"PIT0196","1.4",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",170,NA,NA,NA,7,"N"
1949,"PIT0196","2",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",170,NA,NA,NA,8,"N"
1950,"PIT0196","3",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",180,NA,NA,NA,8,"N"
1951,"PIT0196","1.7",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",155,NA,NA,NA,5,"N"
1952,"PIT0196","2.6",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",170,NA,NA,NA,8,"N"
1953,"PIT0196","1.7",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",160,NA,NA,NA,5,"N"
1954,"PIT0196","1.2",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",150,NA,NA,NA,6,"N"
1955,"PIT0196","2.5",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",140,NA,NA,NA,4,"N"
1956,"PIT0196","2.2",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",185,NA,NA,NA,6,"N"
1957,"PIT0196","1.5",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",135,NA,NA,NA,6,""
NA,"richter.103","6",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",390,NA,62,NA,12,NA
NA,"richter.103","7.5",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",390,NA,62,NA,12,NA
NA,"richter.103C","3.2",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",250,NA,7,NA,20,NA
NA,"richter.112C","3.2",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",160,NA,17,NA,15,NA
NA,"richter.113","6.8",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",270,NA,45,NA,11,NA
NA,"richter.159","2",NA,"PILA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",210,NA,42,NA,8,NA
NA,"richter.159","2.2",NA,"PILA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",210,NA,42,NA,8,NA
NA,"richter.159","5",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",330,NA,70,NA,10,NA
NA,"richter.159","5.1",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",330,NA,70,NA,10,NA
NA,"richter.179","2.5",NA,"CADE27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",220,NA,8,NA,12,NA
NA,"richter.188","4.4",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",260,NA,40,NA,11,NA
NA,"richter.194","2.3",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",190,NA,16,NA,10,NA
NA,"richter.227","3.5",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P",2.3,NA,34,NA,10,NA
NA,"richter.238","3.8",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",280,NA,20,NA,10,NA
NA,"richter.291C","6.8",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",440,NA,10,NA,15,NA
NA,"richter.291C","0.8",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",140,NA,1,NA,10,NA
NA,"richter.292","6.1",NA,"PILA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",410,NA,5,NA,24,NA
NA,"richter.292","2.5",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",280,NA,3,NA,16,NA
NA,"richter.309","7",NA,"ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",540,NA,3,NA,36,NA
NA,"richter.37","4.8",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",2.1,NA,25,NA,8,NA
NA,"richter.49","3",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",2,NA,20,NA,9,NA
NA,"richter.49","1.9",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",2,NA,20,NA,9,NA
NA,"richter.49","2.3",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",2,NA,20,NA,9,NA
NA,"richter.54","4.8",NA,"PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",290,NA,6,NA,11,NA
NA,"richter.569","7.2",NA,"ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",380,NA,10,NA,31,NA
NA,"richter.569","7.1",NA,"ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",380,NA,10,NA,31,NA
NA,"richter.571","5.9",NA,"ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",230,NA,5,NA,33,NA
NA,"richter.572","2",NA,"ABCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"S",190,NA,1,NA,41,NA
