"Regen_Plot","Fire","ID","Date","Observers","Year.of.Fire","Photos","Datum","Easting","Northing","aspect","slope","parent1","parent2","BARE","ROCK","VEG..BASAL..10.","LITT","CWD","SHRUB","GRASS","HARDWOOD","CONIFER","DEAD_OCC","LIVE_OCC","CALVEG_OBS","FIRE_SEV","HIST1","HIST2","HIST3","DUFF_cm","LITT_cm","BA_total_count","BA_live_count","BA_dead_count","NOTES","HERBS","UNDERSTORY.VEG","TREE_live.only","BAF","BA.Total1","BA.Live1","BA.Dead1","seed_tree_distance_general","fire.prefix","seed_tree_distance_conifer","seed_tree_distance_hardwood","seed_wall_distance","dominant_tree_1","dominant_tree_2","dominant_tree_3","fire_killed_trees_2.15","fire_killed_trees_15.30","fire_killed_trees_30.45","fire_killed_trees_45.60","fire_killed_trees_60.","dominant_shrub_1","dominant_shrub_2","new_or_revisit","burn_or_control","revisit_relocated_precisely","dominant_shrub_ht_cm","entered_by","entered_on","Year","firesev","dist.to.low","fire.abbr","X5yr","fire.year","notes","survey.years.post","elev.m","rad.march","x","y","tmean.post","ppt.post","ppt.post.min","tmean.normal","ppt.normal","perc.norm.ppt","perc.norm.ppt.min","diff.norm.ppt","diff.norm.ppt.min","diff.norm.tmean","diff.norm.ppt.z","diff.norm.ppt.min.z","diff.norm.tmean.z","diff.norm.tmean.max.z","diff.norm.tmean.JJA.mean.z","diff.norm.tmean.DJF.mean.z","diff.norm.tmean.JJA.max.z","diff.norm.tmean.DJF.min.z","ppt.plot.1.","ppt.plot.2.","ppt.plot.3.","ppt.plot.4.","rain.post.min","rain.post.mean","snow.post.min","snow.post.max","snow.post.mean","snow.plot.1.","snow.plot.2.","snow.plot.3.","snow.plot.4.","rain.plot.1.","rain.plot.2.","rain.plot.3.","rain.plot.4.","snow.normal","rain.normal","tot.neg.ppt.anom","tmean.post.early","ppt.post.early","ppt.post.min.early","tmean.normal.early","ppt.normal.early","perc.norm.ppt.early","perc.norm.ppt.min.early","diff.norm.ppt.early","diff.norm.ppt.min.early","diff.norm.tmean.early","diff.norm.ppt.z.early","diff.norm.ppt.min.z.early","diff.norm.tmean.z.early","diff.norm.tmean.max.z.early","diff.norm.tmean.JJA.mean.z.early","diff.norm.tmean.DJF.mean.z.early","diff.norm.tmean.JJA.max.z.early","diff.norm.tmean.DJF.min.z.early","ppt.plot.1..early","ppt.plot.2..early","ppt.plot.3..early","ppt.plot.4..early","rain.post.min.early","rain.post.mean.early","snow.post.min.early","snow.post.max.early","snow.post.mean.early","snow.plot.1..early","snow.plot.2..early","snow.plot.3..early","snow.plot.4..early","rain.plot.1..early","rain.plot.2..early","rain.plot.3..early","rain.plot.4..early","snow.normal.early","rain.normal.early","tot.neg.ppt.anom.early","seed.tree.any","FORB"
"CHB2012039","CHINABACK",2774,"7/1/2012 0:00:00","Glenn Shelton, Jenell Jackson, Kelly Matsunaga",2007,"","NAD83 UTM zone 10",525058,4633606,327,4,"","",0.5,5,1.5,94.5,0.5,7,1,85,65,0,100,"",2,"",NA,NA,2.6,1.6,7,4,3,"Everything under 10 ft torched. Dozens of dead PSME saplings in and around plot",2,7,100,20,140,80,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"CHB","Y",2007,"",5,3951.04191279707,3951.04191279707,525058,4633606,12.063681978187,472.055812869801,391.826187074294,12.1200706558966,507.299937918436,0.930526060789107,0.772375783608497,-35.244125048635,-115.473750844142,-0.0563886777096325,-0.485317182126153,-1.05090382190162,-0.00266733675885195,0.255034233822034,0.0311068098329984,-0.50434587057832,0.386768043177799,-1.35269214114219,578.456342405285,391.826187074294,445.884909129824,NA,265.697108480853,299.06278038116,0,0,0,0,0,0,NA,319.781138887033,265.697108480853,311.710093775595,NA,0,165.09881323953,-0.161772394042051,12.2196745471352,485.14126473979,391.826187074294,12.1200706558966,507.299937918436,0.956320370805547,0.772375783608497,-22.1586731786465,-115.473750844142,0.0996038912386012,-0.393070001864408,-1.05090382190162,-0.00156765179800903,0.255034233822034,0.219132607681832,-0.957106067228275,0.386768043177799,-1.35269214114219,578.456342405285,391.826187074294,NA,NA,265.697108480853,292.739123683943,0,0,0,0,0,NA,NA,319.781138887033,265.697108480853,NA,NA,0,165.09881323953,-0.196535000932204,1,1
"CHB2012043","CHINABACK",2739,"7/2/2012 0:00:00","Glenn Shelton/ Jenell Jackson/ Kelly Matsunaga",2007,"","NAD83 UTM zone 10",523671,4633367,314,55,"","",50,0.5,1,47,2,2,2,0,80,10,80,"",3,"",NA,NA,0.5,0.5,10,8,2,"10 m scorch marks, no obvious tree mortality from fire.  Within 1 acre most PSME and PIPO are old growth.",20,20,80,20,200,160,40,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"CHB","Y",2007,"",5,4114.85819594171,4114.85819594171,523671,4633367,11.7532182336152,477.445492009721,388.87344131355,11.7892888426248,536.111965940911,0.890570482178613,0.725358630320911,-58.6664739311897,-147.238524627361,-0.0360706090096325,-0.505370826733627,-1.11694543083775,-0.00249191728607427,0.371088514037437,0.0598927608015683,-0.523517225867676,0.426504858710181,-1.47472419643274,587.915691006392,388.87344131355,455.547343709222,NA,264.281088483387,302.699722459389,0,0,0,0,0,0,NA,325.859893360685,264.281088483387,317.958185534096,NA,0,175.301808450793,-0.168456942244542,11.937788990226,488.394566159971,388.87344131355,11.7892888426248,536.111965940911,0.910993593106632,0.725358630320911,-47.71739978094,-147.238524627361,0.148500147601251,-0.429769374174789,-1.11694543083775,-0.00121748831535181,0.371088514037437,0.257650084471353,-0.95958842802943,0.426504858710181,-1.47472419643274,587.915691006392,388.87344131355,NA,NA,264.281088483387,295.070490922036,0,0,0,0,0,NA,NA,325.859893360685,264.281088483387,NA,NA,0,175.301808450793,-0.214884687087394,1.75,20
"CHB2012044","CHINABACK",2738,"7/2/2012 0:00:00","Glenn Shelton/ Jenell Jackson/ Kelly Matsunaga",2007,"","NAD83 UTM zone 10",523869,4633383,329,69,"","",3,1,3,86,7,3,50,60,0,15,60,"",2,"",NA,NA,1,2,3,2,1,"Trees show evidence of cutting",50,50,60,20,60,40,20,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"CHB","Y",2007,"",5,3033.59266836644,3033.59266836644,523869,4633383,11.7280495229789,474.410232700082,388.198658458426,11.7564591005241,528.285078341965,0.898019368991132,0.734827982794435,-53.874845641883,-140.086419883539,-0.0284095775452347,-0.499251172411907,-1.09894571997344,-0.00252424693594491,0.370070385668908,0.0577129860263108,-0.524711446636676,0.423309915233561,-1.47350605479399,583.818163151269,388.198658458426,451.213876490551,NA,263.941315324853,300.878497506649,0,0,0,0,0,0,NA,323.356442634245,263.941315324853,315.33773456085,NA,0,173.170130866345,-0.166417057470636,11.9134282533618,486.008410804847,388.198658458426,11.7564591005241,528.285078341965,0.919973761761729,0.734827982794435,-42.2766675371175,-140.086419883539,0.15696915283765,-0.418573325704467,-1.09894571997344,-0.0012347377856668,0.370070385668908,0.255403430397957,-0.957189377684357,0.423309915233561,-1.47350605479399,583.818163151269,388.198658458426,NA,NA,263.941315324853,293.648878979549,0,0,0,0,0,NA,NA,323.356442634245,263.941315324853,NA,NA,0,173.170130866345,-0.209286662852233,2.5,5
"CHB2012045","CHINABACK",2755,"7/2/2012 0:00:00","Glenn Shelton/Jenell Jackson/Kelly Matsunaga",2007,"","NAD83 UTM zone 10",524071,4633372,275,78,"","",3,3,1,91,2,7,50,90,0,5,90,"",3,"",NA,NA,4,3.3,3,3,0,"Site bordering on a ""4"" corridor",50,70,90,20,60,60,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"CHB","Y",2007,"",5,2861.85491245496,2861.85491245496,524071,4633372,11.68686688397,471.38232603027,387.617330954981,11.7057950895194,520.688106883584,0.905306496919206,0.744432849205916,-49.3057808533137,-133.070775928603,-0.0189282055494004,-0.492766945950601,-1.07982910079872,-0.00255443059102667,0.373060499148639,0.0563105529665563,-0.526501135436209,0.421027386510034,-1.47593728929432,579.605924477799,387.617330954981,446.923722658031,NA,263.687433730461,299.094405129674,0,0,0,0,0,0,NA,320.810444682312,263.687433730461,312.785336976249,NA,0,171.205346508732,-0.1642556486502,11.8742510300841,483.61162771639,387.617330954981,11.7057950895194,520.688106883584,0.928793305095629,0.744432849205916,-37.0764791671941,-133.070775928603,0.168455940564749,-0.40705858777917,-1.07982910079872,-0.00124115957007966,0.373060499148639,0.254289837814491,-0.953882813687213,0.421027386510034,-1.47593728929432,579.605924477799,387.617330954981,NA,NA,263.687433730461,292.248939206386,0,0,0,0,0,NA,NA,320.810444682312,263.687433730461,NA,NA,0,171.205346508732,-0.203529293889585,4,3
"CHB2012050","CHINABACK",2776,"7/1/2012 0:00:00","Glenn Shelton, Jenell Jackson, Kelly Matsunaga",2007,"","NAD83 UTM zone 10",525070,4633413,83,41,"","",5,1,1,92,1,70,0.5,20,0,30,70,"",3,"",NA,NA,0.5,2.5,0,0,0,"QUGA resprouts are from old fire",1,1,70,20,0,0,0,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"CHB","Y",2007,"",5,4226.38838185811,4226.38838185811,525070,4633413,12.0880791738945,471.075111733249,391.622806675007,12.1430502357005,506.286432291834,0.930451779244424,0.773520248018946,-35.2113205585853,-114.663625616827,-0.0549710618059667,-0.484400387346386,-1.04549033248831,-0.00265977508773489,0.260686047230639,0.0319920493612344,-0.504029499611719,0.386973439926534,-1.3576712534606,576.33811545482,391.622806675007,445.264413069919,NA,265.738460997987,298.729573488384,0,0,0,0,0,0,NA,318.788147088275,265.738460997987,311.662112378891,NA,0,164.986053736672,-0.161466795782129,12.2448288260803,483.980461064913,391.622806675007,12.1430502357005,506.286432291834,0.955941992903213,0.773520248018946,-22.3059712269205,-114.663625616827,0.101778590379752,-0.393263173099006,-1.04549033248831,-0.00155281344978833,0.260686047230639,0.220179440377662,-0.957796579783724,0.386973439926534,-1.3576712534606,576.33811545482,391.622806675007,NA,NA,265.738460997987,292.263304043131,0,0,0,0,0,NA,NA,318.788147088275,265.738460997987,NA,NA,0,164.986053736672,-0.196631586549503,3.2,1
"CHB2012051","CHINABACK",2775,"7/1/2012 0:00:00","Glenn Shelton, Jenell Jackson, Kelly Matsunaga",2007,"","NAD83 UTM zone 10",525258,4633406,82,51,"","",3,2,0.5,95,0,45,80,1,0,2,5,"",2,"",NA,NA,0.5,2,0,0,0,"",80,80,5,20,0,0,0,6.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"CHB","Y",2007,"",5,5671.0874046697,5671.0874046697,525258,4633406,12.1082071753548,471.432779843307,392.604190178997,12.1678732716704,505.14594449077,0.933260545758814,0.777209427217664,-33.7131646474626,-112.541754311773,-0.0596660963156008,-0.483472461864671,-1.0404870733031,-0.00267593848840088,0.250376315037199,0.0300587672270561,-0.502945340459295,0.383894143724776,-1.34810774356097,576.139734173123,392.604190178997,445.554415177802,NA,266.25262827431,298.922733859076,0,0,0,0,0,0,NA,318.68080486631,266.25262827431,311.834768436608,NA,0,164.574317224151,-0.161157487288224,12.2628698710904,484.37196217606,392.604190178997,12.1678732716704,505.14594449077,0.958875286357783,0.777209427217664,-20.77398231471,-112.541754311773,0.0949965994200497,-0.392042263124577,-1.0404870733031,-0.00158306873472295,0.250376315037199,0.217561715502033,-0.95693971281364,0.383894143724776,-1.34810774356097,576.139734173123,392.604190178997,NA,NA,266.25262827431,292.46671657031,0,0,0,0,0,NA,NA,318.68080486631,266.25262827431,NA,NA,0,164.574317224151,-0.196021131562288,6.09,2
"CHB2012065","CHINABACK",2782,"7/18/2012 0:00:00","Glenn Shelton, Jenell Jackson, Kelly Matsunaga",2007,"","NAD83 UTM zone 10",525266,4633209,47,51,"","",0.5,0.5,1,94,5,20,90,90,5,3,95,"",1,"",NA,NA,0,1,6,6,0,"",90,95,5,20,120,120,0,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"CHB","Y",2007,"",5,3767.22914911517,3767.22914911517,525266,4633209,12.1583826317974,470.094453010361,392.137940899598,12.2193358754582,503.824771368143,0.933051488782127,0.778322073832817,-33.7303183577823,-111.686830468545,-0.0609532436607658,-0.482601723625612,-1.03467287424131,-0.00267278435570859,0.250295633536985,0.0300725025833122,-0.501165528175156,0.382697745756884,-1.34686539571605,573.579145476286,392.137940899598,444.566272655198,NA,266.133008945266,298.383009696115,0,0,0,0,0,0,NA,317.445397077158,266.133008945266,311.570623065921,NA,0,164.266406253921,-0.160867241208537,12.3123123645851,482.858543187942,392.137940899598,12.2193358754582,503.824771368143,0.958385872684928,0.778322073832817,-20.966228180201,-111.686830468545,0.0929764891269507,-0.392209198869146,-1.03467287424131,-0.00158268729526881,0.250295633536985,0.217201029992241,-0.95741116998484,0.382697745756884,-1.34686539571605,573.579145476286,392.137940899598,NA,NA,266.133008945266,291.789203011212,0,0,0,0,0,NA,NA,317.445397077158,266.133008945266,NA,NA,0,164.266406253921,-0.196104599434573,0.85,8
"CHB2012078","CHINABACK",2783,"7/18/2012 0:00:00","Glenn Shelton, Jenell Jackson, Kelly Matsunaga",2007,"","NAD83 UTM zone 10",525083,4632953,316,125,"","",2,75,0.5,23,0,30,15,20,0,10,20,"",3,"",NA,NA,0.5,1,0,0,0,"Burned spotty/ some trees destroyed, other OK",15,50,20,20,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"CHB","Y",2007,"",5,2455.45908444186,2455.45908444186,525083,4632953,11.9697362435613,468.619883478066,390.994603185663,12.0060496137637,504.758115583162,0.928404851770745,0.774617764657306,-36.138232105096,-113.763512397499,-0.0363133702024339,-0.482269509278316,-1.03277341423123,-0.00264925977252521,0.302612876019281,0.0376728931283856,-0.514426432417059,0.393250717115798,-1.40609849543406,571.195631987155,390.994603185663,443.66941526138,NA,265.755454439472,297.867809158509,0,0,0,0,0,0,NA,316.369459037685,265.755454439472,311.478513998371,NA,0,165.320437387774,-0.160756503092772,12.1377458485371,481.095117586409,390.994603185663,12.0060496137637,504.758115583162,0.953120123745976,0.774617764657306,-23.662997996753,-113.763512397499,0.131696234773401,-0.393797492610871,-1.03277341423123,-0.00145776721674445,0.302612876019281,0.228625040126129,-0.958235466647465,0.393250717115798,-1.40609849543406,571.195631987155,390.994603185663,NA,NA,265.755454439472,291.062456738578,0,0,0,0,0,NA,NA,316.369459037685,265.755454439472,NA,NA,0,165.320437387774,-0.196898746305435,5,3
"CHB2012130","CHINABACK",2724,"6/21/2012 0:00:00","Glenn Shelton, Jenell Jackson, Liz B.",2007,"","NAD83 UTM zone 10",525894,4632435,150,47,"","",10,2,0.5,88,0,70,1,2,0,0.5,1,"",5,"",NA,NA,0,1.3,0,0,0,"no regenerated conifers in the vicinity",2,70,1,20,0,0,0,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"CHB","Y",2007,"",5,6566.14420027204,6566.14420027204,525894,4632435,12.0190007263981,461.187666781215,389.926272172246,12.0618090236582,494.792476159963,0.932083022685487,0.788060229206447,-33.604809378748,-104.866203987717,-0.042808297260132,-0.476959943354568,-0.990204015053538,-0.0027643769529689,0.267572834916938,0.0246876811133565,-0.513358729789054,0.374247455582649,-1.38895325816124,557.146252335551,389.926272172246,436.490475835848,NA,265.052613496874,294.006655626587,0,0,0,0,0,0,NA,309.030955714661,265.052613496874,307.936397668227,NA,0,162.197672737301,-0.158986647784856,12.1795566457607,473.536262253898,389.926272172246,12.0618090236582,494.792476159963,0.957040143231296,0.788060229206447,-21.2562139060645,-104.866203987717,0.117747622102501,-0.388021978346431,-0.990204015053538,-0.00160800926972014,0.267572834916938,0.210620436112765,-0.958340137176046,0.374247455582649,-1.38895325816124,557.146252335551,389.926272172246,NA,NA,265.052613496874,287.041784605767,0,0,0,0,0,NA,NA,309.030955714661,265.052613496874,NA,NA,0,162.197672737301,-0.194010989173215,18.5,1
"CHB2012131","CHINABACK",2723,"6/21/2012 0:00:00","Glenn Shelton, Jenell Jackson, Liz B.",2007,"","NAD83 UTM zone 10",526096,4632447,135,70,"","",40,50,0.5,10,0.5,3,15,0,0,0,0,"",4,"",NA,NA,0,0.5,0,0,0,"Star thissle common on slope; no regenerated conifers in area",15,20,0,20,0,0,0,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,0,"CHB","Y",2007,"",5,6300.10841116823,6300.10841116823,526096,4632447,12.1241063780646,460.185458131792,389.937062299853,12.177423047772,492.00270632696,0.935331152072924,0.792550645119258,-31.817248195168,-102.065644027107,-0.0533166697074332,-0.476257833840627,-0.983455374993522,-0.00279190871951858,0.23686997824745,0.0192656860142526,-0.505998581732405,0.366399455269463,-1.35680814861075,555.328190897504,389.937062299853,435.291121198019,NA,264.923490280728,293.365705699269,0,0,0,0,0,0,NA,308.002896227065,264.923490280728,307.170730590014,NA,0,161.350743667753,-0.158752611280209,12.2766055870441,472.632626598678,389.937062299853,12.177423047772,492.00270632696,0.960630135811877,0.792550645119258,-19.3700797282815,-102.065644027107,0.0991825392720997,-0.386388546920195,-0.983455374993522,-0.00169085547970903,0.23686997824745,0.202368581190279,-0.957841682643217,0.366399455269463,-1.35680814861075,555.328190897504,389.937062299853,NA,NA,264.923490280728,286.463193253897,0,0,0,0,0,NA,NA,308.002896227065,264.923490280728,NA,NA,0,161.350743667753,-0.193194273460097,15.5,2
"CHB2012138","CHINABACK",2747,"7/17/2012 0:00:00","Glenn Shelton/Jenell Jackson/Kelly Matsunaga",2007,"","NAD83 UTM zone 10",523909,4632171,309,55,"","",0.5,7,0.5,93,0.5,35,90,0,0,0.5,0,"",5,"",NA,NA,0.5,1,0,0,0,"",95,95,0,20,0,0,0,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"CHB","Y",2007,"",5,3656.7724141426,3656.7724141426,523909,4632171,11.0893521815901,476.676732300935,392.749149372119,11.037543622213,558.532618486579,0.85344475241671,0.703180327115589,-81.8558861856441,-165.78346911446,0.0518085593770667,-0.492287333361499,-1.07568393860259,-0.00245795111368884,0.49639612718711,0.0802515976456426,-0.536764541231502,0.448479314265391,-1.55494397491177,581.289659684708,392.749149372119,455.991387845978,NA,267.952865839771,303.712206520797,0,0,0,0,0,0,NA,323.056973607902,267.952865839771,320.126780114717,NA,0,185.275681232224,-0.164095777787166,11.3206369317254,487.019404528413,392.749149372119,11.037543622213,558.532618486579,0.87196233202648,0.703180327115589,-71.5132139581656,-165.78346911446,0.283093309512449,-0.420393449895917,-1.07568393860259,-0.000850246788551082,0.49639612718711,0.289307710012303,-0.891530052571952,0.448479314265391,-1.55494397491177,581.289659684708,392.749149372119,NA,NA,267.952865839771,295.504919723837,0,0,0,0,0,NA,NA,323.056973607902,267.952865839771,NA,NA,0,185.275681232224,-0.210196724947959,25.6,5
"CHB2012148","CHINABACK",2722,"6/21/2012 0:00:00","Glenn Shelton, Jenell Jackson, Liz B.",2007,"","NAD83 UTM zone 10",525899,4632228,17,65,"","",10,1,0.5,82.5,6.5,15,5,0,0,7,0,"",5,"",NA,NA,0,1.3,2,0,2,"brush cut out around felled trees",80,80,0,20,40,0,40,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,8.02363118789127,"CHB","Y",2007,"",5,2106.82908930674,2106.82908930674,525899,4632228,11.9813924596963,458.692127408312,388.63987511558,12.0196084906308,493.805576103115,0.928892158383665,0.787030146930592,-35.1134486948034,-105.165700987535,-0.0382160309344997,-0.476159066789338,-0.982582283363032,-0.00277257696987035,0.277342040792406,0.0250111637038406,-0.516093098699726,0.374832245272578,-1.40387338466953,553.135792700592,388.63987511558,434.300714408763,NA,264.422612090989,292.793357247337,0,0,0,0,0,0,NA,306.997803925543,264.422612090989,306.959655725478,NA,0,162.135787730892,-0.158719688929779,12.1443065673142,470.887833908086,388.63987511558,12.0196084906308,493.805576103115,0.953589543528679,0.787030146930592,-22.917742195029,-105.165700987535,0.124698076683449,-0.387993608693921,-0.982582283363032,-0.00159483487443632,0.277342040792406,0.211092307282465,-0.959009323243096,0.374832245272578,-1.40387338466953,553.135792700592,388.63987511558,NA,NA,264.422612090989,285.710208008266,0,0,0,0,0,NA,NA,306.997803925543,264.422612090989,NA,NA,0,162.135787730892,-0.193996804346961,7.4,80
"CHB2012149","CHINABACK",2746,"6/21/2012 0:00:00","Glenn Shelton/Jenell Jackson/Liz B.",2007,"","NAD83 UTM zone 10",526102,4632238,85,70,"","",15,15,0.5,70,0.5,10,15,0,0,0,10,"",3,"",NA,NA,0.3,0.6,0,0,0,"No regenerated conifers in the area",15,25,10,20,0,0,0,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,0,"CHB","Y",2007,"",5,4495.91032825554,4495.91032825554,526102,4632238,12.1362132378356,457.319289682367,388.39252133256,12.1911450820159,490.687792847463,0.931996467710235,0.791526765071364,-33.368503165096,-102.295271514903,-0.0549318441803006,-0.475492046911327,-0.975266597999105,-0.00280290519618501,0.236194378160762,0.018267178447631,-0.505699737831197,0.365222126219414,-1.3609933996061,550.852570725986,388.39252133256,432.712776988555,NA,264.130583344165,291.934818627352,0,0,0,0,0,0,NA,305.712596659348,264.130583344165,305.961275878542,NA,0,161.193688874507,-0.158497348970442,12.2877852212231,469.622546029273,388.39252133256,12.1911450820159,490.687792847463,0.957069959503275,0.791526765071364,-21.06524681819,-102.295271514903,0.0966401392071994,-0.386283535256073,-0.975266597999105,-0.00170388631326673,0.236194378160762,0.20054545937855,-0.959541007080299,0.365222126219414,-1.3609933996061,550.852570725986,388.39252133256,NA,NA,264.130583344165,284.921590001756,0,0,0,0,0,NA,NA,305.712596659348,264.130583344165,NA,NA,0,161.193688874507,-0.193141767628036,16.8,0.5
"CHB2012153","CHINABACK",2748,"7/17/2012 0:00:00","Glenn Shelton/Jenell Jackson/Kelly Matsunaga",2007,"","NAD83 UTM zone 10",523316,4631949,303,56,"","",4,2,0.5,94,0.5,20,95,55,0,0.5,55,"",1,"",NA,NA,0.5,2,1,1,0,"",95,95,55,20,20,20,0,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1,0,"CHB","Y",2007,"",5,3040.56957942639,3040.56957942639,523316,4631949,10.8568410369646,488.103223421518,396.271525747202,10.7878149869121,599.278980568476,0.81448413718516,0.661247163001277,-111.175757146958,-203.007454821274,0.0690260500525337,-0.511764573502229,-1.13365755805295,-0.0023514487974751,0.540537571619234,0.0891517928394757,-0.528652626113219,0.46022940787394,-1.56150140808223,596.4234245113,396.271525747202,471.614720006051,NA,270.045809982543,310.571983231978,0,0,0,0,0,0,NA,332.250822907962,270.045809982543,329.419316805428,NA,0,198.790673939707,-0.17058819116741,11.1045635338129,496.347475129251,396.271525747202,10.7878149869121,599.278980568476,0.828241088413306,0.661247163001277,-102.931505439225,-203.007454821274,0.316748546900751,-0.455933717384411,-1.13365755805295,-0.000673848504690981,0.540537571619234,0.302012323116444,-0.851660948082683,0.46022940787394,-1.56150140808223,596.4234245113,396.271525747202,NA,NA,270.045809982543,301.148316445252,0,0,0,0,0,NA,NA,332.250822907962,270.045809982543,NA,NA,0,198.790673939707,-0.227966858692206,2.7,1
"CHB2012167","CHINABACK",2767,"6/20/2012 0:00:00","Glenn Shelton, Jenell Jackson, Liz B.",2007,"","NAD83 UTM zone 10",526104,4632033,4,70,"","",54,6,0.5,40,0.5,6,35,9,0,0,3,"",2,"",NA,NA,0.3,0.3,1,1,0,"large amounts of bunch grass (fescue and elymus) in plot/no regenerateed conifers within area/site is steep with much exposed rock and soil",35,35,9,20,20,20,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,0,"CHB","Y",2007,"",5,2364.60346588963,2364.60346588963,526104,4632033,12.0460447905679,454.525854717016,386.875781692291,12.0902961403064,490.67602686749,0.926325782856646,0.788454622823399,-36.1501721504737,-103.800245175199,-0.0442513497384667,-0.474737351115346,-0.967276514550466,-0.00281113489873676,0.254833115206425,0.0202728946670632,-0.511868136222024,0.367357704527004,-1.3825539126969,546.496922855727,386.875781692291,430.204859603031,NA,263.354135554161,290.542515101119,0,0,0,0,0,0,NA,303.485316399292,263.354135554161,304.788093349904,NA,0,161.072033781081,-0.158245783705115,12.2031504011128,466.686352274009,386.875781692291,12.0902961403064,490.67602686749,0.951108932819415,0.788454622823399,-23.989674593481,-103.800245175199,0.112854260806351,-0.386200546558064,-0.967276514550466,-0.0016672977596338,0.254833115206425,0.204014195949355,-0.959517545378867,0.367357704527004,-1.3825539126969,546.496922855727,386.875781692291,NA,NA,263.354135554161,283.419725976727,0,0,0,0,0,NA,NA,303.485316399292,263.354135554161,NA,NA,0,161.072033781081,-0.193100273279032,4,1
"CHB2012168","CHINABACK",2768,"6/20/2012 0:00:00","Glenn Shelton, Jenell Jackson, Liz B.",2007,"","NAD83 UTM zone 10",526302,4632039,25,65,"","",2,1,0.5,97,0,2,80,10,0,0,10,"",2,"",NA,NA,1,2,2,2,0,"No regenerated conifers in the area/narrow leafed lupu and glaucus ""carrot"" are common to plot",85,85,10,20,40,40,0,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"CHB","Y",2007,"",5,2598.86994249756,2598.86994249756,526302,4632039,12.1766018076778,452.832461811783,386.388476665303,12.2353372888969,487.874585912782,0.928173909621799,0.791983201876349,-35.042124100999,-101.486109247479,-0.0587354812191005,-0.474103430696777,-0.959509244589816,-0.00284064893019558,0.218387094684493,0.0140951083637956,-0.502411530968139,0.358585112088702,-1.34425173967493,543.819818014705,386.388476665303,428.289090755341,NA,262.916329257971,289.499624054825,0,0,0,0,0,0,NA,301.984716831689,262.916329257971,303.597826074815,NA,0,160.189882970541,-0.158034476898926,12.3238431520759,465.104147340004,386.388476665303,12.2353372888969,487.874585912782,0.953327270511179,0.791983201876349,-22.7704385727779,-101.486109247479,0.0885058631789999,-0.38445276497386,-0.959509244589816,-0.00176497888333279,0.218387094684493,0.194436920122334,-0.958673842393465,0.358585112088702,-1.34425173967493,543.819818014705,386.388476665303,NA,NA,262.916329257971,282.45052304483,0,0,0,0,0,NA,NA,301.984716831689,262.916329257971,NA,NA,0,160.189882970541,-0.19222638248693,4.8,5
